lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
JRMS2,James River near Mitchell,43.65888889,-97.91888889,FSD,MBRFC,Missouri Region,SD,0.31,0.27,0.17,1,2/8/2023,obj,FMA
JUCK1,Smoky Hill River near Junction City,38.97888889,-96.85722222,TOP,MBRFC,Missouri Region,KS,0.1,0.05,0.05,1,2/8/2023,obj,FMA
JULC2,South Platte River near Julesburg,40.9792,-102.2542,BOU,MBRFC,Missouri Region,CO,0.07,0.05,0.05,1,2/8/2023,obj,FMA
KAYM7,Blue River at 63rd Street,39.01416667,-94.52555556,EAX,MBRFC,Missouri Region,MO,0.13,0.05,0.05,1,2/8/2023,obj,FMA
KBRM7,Blue River at Blue Ridge Blvd Ext,38.89,-94.58111111,EAX,MBRFC,Missouri Region,MO,0.15,0.05,0.05,1,2/8/2023,obj,FMA
KCCM7,Blue River at Bannister Road,38.95722222,-94.55861111,EAX,MBRFC,Missouri Region,MO,0.07,0.05,0.05,1,2/8/2023,obj,FMA
KCDM7,Missouri River at Kansas City,39.11166667,-94.58805556,EAX,MBRFC,Missouri Region,MO,0.06,0.05,0.05,1,2/8/2023,obj,FMA
KCKK1,Kansas River at 23rd Street - Kansas City - KS,39.09,-94.60888889,EAX,MBRFC,Missouri Region,KS,0.08,0.05,0.05,1,2/8/2023,obj,FMA
KCTM7,Blue River at 12th Street,39.09694444,-94.49111111,EAX,MBRFC,Missouri Region,MO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
KDKS2,White River (NE-SD) near Kadoka,43.7525,-101.5244444,UNR,MBRFC,Missouri Region,SD,0.23,0.12,0.06,1,2/8/2023,obj,FMA
KEAN1,Platte River near Kearney,40.65805556,-99.08611111,GID,MBRFC,Missouri Region,NE,0.07,0.05,0.05,1,2/8/2023,obj,FMA
KERC2,South Platte River near Kersey,40.4125,-104.5630556,BOU,MBRFC,Missouri Region,CO,0.06,0.05,0.05,1,2/8/2023,obj,FMA
KINW4,Wind River near Kinnear,43.12777778,-108.7236111,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
KNYM7,Blue River at 71 Highway,38.97277778,-94.545,EAX,MBRFC,Missouri Region,MO,0.11,0.05,0.05,1,2/8/2023,obj,FMA
KSDM7,Blue River at Stadium Drive,39.05833333,-94.51166667,EAX,MBRFC,Missouri Region,MO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
KSVM7,Blue River at 17th Street,39.09,-94.49388889,EAX,MBRFC,Missouri Region,MO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LAMN8,James River at LaMoure,46.35555556,-98.30416667,BIS,MBRFC,Missouri Region,ND,0.11,0.05,0.05,1,2/8/2023,obj,FMA
LAWK1,Wakarusa River near Lawrence,38.91111111,-95.26027778,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LCGK1,Marais Des Cygnes River at La Cygne,38.34527778,-94.77194444,EAX,MBRFC,Missouri Region,KS,0.49,0.3,0.05,1,2/8/2023,obj,FMA
LCNN1,Salt Creek at Lincoln (27th Street),40.84694444,-96.68166667,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LCPK1,Kansas River at Lecompton,39.05194444,-95.3875,TOP,MBRFC,Missouri Region,KS,0.12,0.05,0.05,1,2/8/2023,obj,FMA
LDKM8,Missouri River near Landusky,47.63083333,-108.6869444,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LDLK1,Beaver Creek at Ludell,39.84861111,-101.0338889,GLD,MBRFC,Missouri Region,KS,0.08,0.05,0.05,1,2/8/2023,obj,FMA
LESN1,Platte River near Leshara,41.31972222,-96.40444444,OAX,MBRFC,Missouri Region,NE,0.07,0.05,0.05,1,2/8/2023,obj,FMA
LEVK1,Missouri River at Leavenworth,39.32694444,-94.90916667,EAX,MBRFC,Missouri Region,KS,0.12,0.07,0.05,1,2/8/2023,obj,FMA
LEWN1,North Platte River at Lewellen,41.3169,-102.1256,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LGEM8,Lodge Creek below McRae Creek at International Boundary,49.00527778,-109.7172222,TFX,MBRFC,Missouri Region,MT,0.06,0.05,0.05,1,2/8/2023,obj,FMA
LGNI4,Boyer River at Logan,41.6425,-95.7825,OAX,MBRFC,Missouri Region,IA,0.06,0.05,0.05,1,2/8/2023,obj,FMA
LIES2,Grand River (SD) near Little Eagle,45.65777778,-100.8177778,ABR,MBRFC,Missouri Region,SD,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LINK1,Saline River (KS) at Lincoln,39.02777778,-98.15027778,ICT,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LISK1,Rock Creek (KS) at Louisville,39.24916667,-96.31472222,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LIVM8,Yellowstone River near Livingston,45.59722222,-110.5652778,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LKCM7,Little Blue River (MO) near Lake City,39.10083333,-94.30027778,EAX,MBRFC,Missouri Region,MO,0.31,0.05,0.05,1,2/8/2023,obj,FMA
LLRW4,Laramie River at Laramie,41.32777778,-105.6072222,CYS,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LMCN8,Little Muddy River near Williston,48.28444444,-103.5725,BIS,MBRFC,Missouri Region,ND,0.17,0.08,0.05,1,2/8/2023,obj,FMA
LMRI4,Floyd River at Le Mars,42.80027778,-96.17388889,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LNDK1,Salt Creek (LNDK1) at Lyndon,38.60888889,-95.63805556,TOP,MBRFC,Missouri Region,KS,0.24,0.05,0.05,1,2/8/2023,obj,FMA
LNEK1,Pottawatomie Creek at Lane,38.44361111,-95.08388889,TOP,MBRFC,Missouri Region,KS,0.14,0.08,0.05,1,2/8/2023,obj,FMA
LNNI4,Little Sioux River at Linn Grove,42.89555556,-95.24333333,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LNRK1,N F Solomon River at Lenora,39.60916667,-100.0013889,GLD,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LNSK1,Smoky Hill River at Lindsborg,38.56611111,-97.67277778,ICT,MBRFC,Missouri Region,KS,0.09,0.05,0.05,1,2/8/2023,obj,FMA
LOGM8,Gallatin River at Logan,45.88527778,-111.4375,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LOUN1,Platte River at Louisville,41.01527778,-96.15777778,OAX,MBRFC,Missouri Region,NE,0.08,0.05,0.05,1,2/8/2023,obj,FMA
LOVC2,Plum Creek (CO) near Sedalia,39.43833333,-104.9825,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LSON1,North Platte River at Lisco,41.49,-102.6247,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LUPC2,South Platte River at Fort Lupton,40.11611111,-104.8180556,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LUVM5,Rock River at Luverne,43.6542,-96.2008,FSD,MBRFC,Missouri Region,MN,0.12,0.05,0.05,1,2/8/2023,obj,FMA
LVNM8,Musselshell River near Lavina,46.28916667,-108.9375,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
LWRK1,Kansas River at Lawrence,38.97416667,-95.23583333,TOP,MBRFC,Missouri Region,KS,0.07,0.05,0.05,1,2/8/2023,obj,FMA
MALM8,Milk River at Malta,48.36194444,-107.8758333,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MAPI4,Maple River at Mapleton,42.15694444,-95.80972222,OAX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MCKN1,Driftwood Creek near McCook,40.14583333,-100.6727778,GLD,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MDAN8,Little Missouri River at Medora,46.91805556,-103.5302778,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MDNN8,Heart River near Mandan,46.83361111,-100.9744444,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MDYM8,Muddy Creek at Vaughn,47.56166667,-111.5425,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MENN8,Apple Creek (ND) near Menoken,46.79444444,-100.6569444,BIS,MBRFC,Missouri Region,ND,0.4,0.29,0.05,1,2/8/2023,obj,FMA
MHKK1,Kansas River at Manhattan,39.17472222,-96.55444444,TOP,MBRFC,Missouri Region,KS,0.09,0.05,0.05,1,2/8/2023,obj,FMA
MIAM7,Missouri River at Miami,39.32833333,-93.22472222,EAX,MBRFC,Missouri Region,MO,0.46,0.07,0.05,1,2/8/2023,obj,FMA
MICM8,Tongue River at Miles City,46.38472222,-105.8447222,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MICN1,North Platte River near Mitchell,41.92694444,-103.8133333,CYS,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MIDS2,Bad River (SD) near Midland,44.06722222,-101.1602778,UNR,MBRFC,Missouri Region,SD,0.1,0.05,0.05,1,2/8/2023,obj,FMA
MIFI4,Little Sioux River near Milford,43.32777778,-95.20166667,FSD,MBRFC,Missouri Region,IA,0.44,0.25,0.16,1,2/8/2023,obj,FMA
MILM8,Yellowstone River at Miles City,46.42083333,-105.86,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MKRN1,Republican River at McCook,40.1875,-100.6180556,GLD,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MLRM8,Big Hole River near Melrose,45.53333333,-112.7,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MNGN8,Knife River (ND) at Manning,47.23611111,-102.7694444,BIS,MBRFC,Missouri Region,ND,0.11,0.05,0.05,1,2/8/2023,obj,FMA
MNTN1,North Platte River near Minatare,41.79,-103.5188889,CYS,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MOAM7,Osage River at Mari-Osa Campground,38.49388889,-92.00694444,LSX,MBRFC,Missouri Region,MO,0.24,0.16,0.05,1,2/8/2023,obj,FMA
MOLI4,Chariton River near Moulton,40.6925,-92.77277778,DMX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MPSK1,Solomon River at Minneapolis,39.12027778,-97.71111111,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MRLI4,Floyd River at Merrill,42.72138889,-96.24027778,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MRRC2,Bear Creek (CO) at Morrison,39.65305556,-105.1955556,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MRYK1,Big Blue River at Marysville,39.84222222,-96.66083333,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MSBM8,Musselshell River near Mosby,46.9947,-107.8883,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MSCK1,Delaware River (KS) near Muscotah,39.52138889,-95.5325,EAX,MBRFC,Missouri Region,KS,0.21,0.17,0.05,1,2/8/2023,obj,FMA
MTHN8,Little Missouri River at Marmarth,46.29777778,-103.918,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MTRK1,Smoky Hill River near Mentor,38.71111111,-97.57138889,ICT,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,2/8/2023,obj,FMA
MTVS2,Firesteel Creek near Mt. Vernon,43.77638889,-98.24555556,FSD,MBRFC,Missouri Region,SD,0.2,0.08,0.05,1,2/8/2023,obj,FMA
MUSM8,Musselshell River at Musselshell,46.51666667,-108.1,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
MWCK1,Wildcat Creek at Manhattan Scenic Drive,39.18833333,-96.6425,TOP,MBRFC,Missouri Region,KS,0.1,0.08,0.05,1,2/8/2023,obj,FMA
MYVM7,102 River at Maryville,40.34583333,-94.83416667,EAX,MBRFC,Missouri Region,MO,0.06,0.05,0.05,1,2/8/2023,obj,FMA
NAPM7,Missouri River at Napoleon,39.13305556,-94.06388889,EAX,MBRFC,Missouri Region,MO,0.37,0.07,0.05,1,2/8/2023,obj,FMA
NBDN1,Platte River at North Bend,41.45305556,-96.77583333,OAX,MBRFC,Missouri Region,NE,0.07,0.05,0.05,1,2/8/2023,obj,FMA
NCMK1,Smoky Hill River near New Cambria,38.86361111,-97.48277778,ICT,MBRFC,Missouri Region,KS,0.14,0.07,0.05,1,2/8/2023,obj,FMA
NCRK1,Sappa Creek near Norcatur,40.00138889,-99.99166667,GLD,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NEBN1,Missouri River at Nebraska City,40.6986,-95.8866,OAX,MBRFC,Missouri Region,NE,0.3,0.08,0.05,1,2/8/2023,obj,FMA
NFKN1,Elkhorn River at Norfolk,42.00388889,-97.42527778,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NFSW4,North Fork Shoshone River at Wapiti,44.46972222,-109.4297222,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NGTC2,North Platte River near Northgate,40.93666667,-106.3391667,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NKRN1,Maple Creek near Nickerson,41.56083333,-96.54083333,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NLIN1,Elkhorn River at Neligh,42.12305556,-98.04361111,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NLSK1,Solomon River at Niles,38.96888889,-97.47611111,TOP,MBRFC,Missouri Region,KS,0.24,0.06,0.05,1,2/8/2023,obj,FMA
NPSN1,South Platte River at North Platte,41.11805556,-100.7727778,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NPTN1,North Platte River at North Platte,41.15444444,-100.7588889,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NSHM8,Milk River at Nashua,48.13,-106.3638889,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
NVDM7,Marmaton River near Nevada,37.86194444,-94.39916667,SGF,MBRFC,Missouri Region,MO,0.56,0.25,0.08,2,2/8/2023,obj,FMA
NVZM7,Chariton River near Novinger,40.23472222,-92.68722222,EAX,MBRFC,Missouri Region,MO,0.29,0.14,0.07,1,2/8/2023,obj,FMA
OBNK1,Sappa Creek near Oberlin,39.81305556,-100.5338889,GLD,MBRFC,Missouri Region,KS,0.07,0.05,0.05,1,2/8/2023,obj,FMA
OKYK1,Smoky Hill River near Oakley,38.78527778,-100.8738889,GLD,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
OMHN1,Missouri River at Omaha,41.25888889,-95.92222222,OAX,MBRFC,Missouri Region,NE,0.1,0.05,0.05,1,2/8/2023,obj,FMA
ORIW4,North Platte River near Orin,42.65277778,-105.1588889,CYS,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
ORNN1,Republican River near Orleans,40.13138889,-99.5,GID,MBRFC,Missouri Region,NE,0.07,0.05,0.05,1,2/8/2023,obj,FMA
OSBK1,S F Solomon River near Osborne,39.45,-98.7001,GID,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
OSMK1,Marais Des Cygnes River at Osawatomie,38.50333333,-94.96,EAX,MBRFC,Missouri Region,KS,0.33,0.05,0.05,1,2/8/2023,obj,FMA
OTTM7,Lamine River near Otterville,38.7022,-92.9789,EAX,MBRFC,Missouri Region,MO,0.68,0.54,0.06,3,2/8/2023,obj,FMA
OTWK1,Marais Des Cygnes River at Ottawa,38.6167,-95.2667,TOP,MBRFC,Missouri Region,KS,0.24,0.08,0.05,1,2/8/2023,obj,FMA
OVTN1,Platte River near Overton,40.74555556,-99.59,GID,MBRFC,Missouri Region,NE,0.09,0.05,0.05,1,2/8/2023,obj,FMA
PALN1,Frenchman Creek (NE) at Palisade,40.34916667,-101.1086111,LBF,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,2/8/2023,obj,FMA
PASN1,Stinking Water Creek at Palisade,40.36944444,-101.1138889,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
PATM7,Grand River near Pattonsburg,40.02555556,-94.12694444,EAX,MBRFC,Missouri Region,MO,0.38,0.29,0.2,1,2/8/2023,obj,FMA
PGEN8,Pipestem Creek near Pingree,47.1675,-98.96861111,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
PKRS2,West Fork Vermillion River near Parker,43.41555556,-97.205,FSD,MBRFC,Missouri Region,SD,0.11,0.07,0.05,1,2/8/2023,obj,FMA
PKVM7,Missouri River above Parkville,39.19138889,-94.76972222,EAX,MBRFC,Missouri Region,MO,0.1,0.06,0.05,1,2/8/2023,obj,FMA
PLCM7,Platte River near Platte City,39.36888889,-94.78638889,EAX,MBRFC,Missouri Region,MO,0.22,0.11,0.05,1,2/8/2023,obj,FMA
PLGN1,Elkhorn River at Pilger,41.995,-97.05861111,OAX,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,2/8/2023,obj,FMA
PLNS2,Cheyenne River near Plainview,44.52944444,-101.9297222,UNR,MBRFC,Missouri Region,SD,0.06,0.05,0.05,1,2/8/2023,obj,FMA
PLRM8,Poplar River near Poplar,48.11777778,-105.1927778,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
POUC2,Cache La Poudre River (CO) at Fort Collins,40.58805556,-105.0922222,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
PRCN1,North Fork Elkhorn River near Pierce,42.18333333,-97.48333333,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
PRIM7,Chariton River near Prairie Hill,39.54,-92.79083333,EAX,MBRFC,Missouri Region,MO,0.65,0.21,0.08,2,2/8/2023,obj,FMA
PRMI4,South Fork Chariton River near Promise City,40.79361111,-93.14083333,DMX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
PSGI4,Soldier River at Pisgah,41.83055556,-95.93111111,OAX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
PTIK1,N F Solomon River at Portis,39.555,-98.69194444,GID,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
PTMN1,Missouri River at Plattsmouth,41,-95.868,OAX,MBRFC,Missouri Region,NE,0.12,0.07,0.05,1,2/8/2023,obj,FMA
PXCK1,Mill Creek (PXCK1) at Paxico,39.06222222,-96.18111111,TOP,MBRFC,Missouri Region,KS,0.25,0.05,0.05,1,2/8/2023,obj,FMA
QNMK1,Marais Des Cygnes River near Quenemo,38.54666667,-95.52722222,TOP,MBRFC,Missouri Region,KS,0.31,0.12,0.05,1,2/8/2023,obj,FMA
RAPI4,Rock River at Rock Rapids,43.42305556,-96.16472222,FSD,MBRFC,Missouri Region,IA,0.22,0.12,0.05,1,2/8/2023,obj,FMA
RBXM7,Roubidoux Creek near Waynesville,37.79194444,-92.18333,SGF,MBRFC,Missouri Region,MO,0.4,0.09,0.05,1,2/8/2023,obj,FMA
RDNK1,Marais Des Cygnes River near Reading,38.56666667,-95.96388889,TOP,MBRFC,Missouri Region,KS,0.36,0.34,0.05,1,2/8/2023,obj,FMA
RDOI4,East Nishnabotna River at Red Oak,41.00861111,-95.24138889,OAX,MBRFC,Missouri Region,IA,0.1,0.05,0.05,1,2/8/2023,obj,FMA
RDPI4,West Nishnabotna River near Randolph,40.87305556,-95.58,OAX,MBRFC,Missouri Region,IA,0.16,0.06,0.05,1,2/8/2023,obj,FMA
RDPK1,Fancy Creek at Randolph,39.47222222,-96.83222222,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
REGN8,Cannonball River at Regent,46.42,-102.5611111,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RFDS2,James River near Redfield,44.91055556,-98.47166667,ABR,MBRFC,Missouri Region,SD,0.21,0.2,0.16,1,2/8/2023,obj,FMA
RICM7,Crooked River near Richmond,39.33277778,-93.98,EAX,MBRFC,Missouri Region,MO,0.58,0.49,0.05,2,2/8/2023,obj,FMA
RIFM7,Gasconade River near Rich Fountain,38.38888889,-91.82083333,LSX,MBRFC,Missouri Region,MO,0.36,0.25,0.09,1,2/8/2023,obj,FMA
RKVI4,Rock River at Rock Valley,43.2047,-96.3056,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RLGN8,Cedar Creek (ND) near Raleigh,46.09277778,-101.3336111,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
ROCN1,Salt Creek at Roca,40.65777778,-96.66527778,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RSDM7,102 River at Rosendale,40.04555556,-94.82888889,EAX,MBRFC,Missouri Region,MO,0.1,0.1,0.05,1,2/8/2023,obj,FMA
RSLK1,Smoky Hill River below Russell,38.77666667,-98.85444444,ICT,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RSON1,South Platte River at Roscoe,41.12611111,-101.5766667,LBF,MBRFC,Missouri Region,NE,0.1,0.06,0.05,1,2/8/2023,obj,FMA
RSSK1,Cross Creek (KS) at Rossville,39.13888889,-95.95527778,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RULN1,Missouri River at Rulo,40.05361111,-95.42194444,OAX,MBRFC,Missouri Region,NE,0.18,0.11,0.05,1,2/8/2023,obj,FMA
RUPM8,Musselshell River near Roundup,46.42805556,-108.5719444,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RUSK1,Saline River (KS) near Russell,38.96583333,-98.85416667,ICT,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RVNN1,South Loup River at Ravenna,41.03333,-98.9167,GID,MBRFC,Missouri Region,NE,0.18,0.07,0.05,1,2/8/2023,obj,FMA
RVRN1,Republican River at Riverton,40.0875,-98.75972222,GID,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
RVTW4,Little Wind River near Riverton,42.9975,-108.3691667,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SACM8,Milk River near Saco,48.50805556,-107.2186111,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SBFS2,Belle Fourche River near Sturgis,44.51305556,-103.1363889,UNR,MBRFC,Missouri Region,SD,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SCLM7,Missouri River at St. Charles,38.7833,-90.4667,LSX,MBRFC,Missouri Region,MO,0.37,0.15,0.05,1,2/8/2023,obj,FMA
SCOS2,James River near Scotland,43.18583333,-97.63527778,FSD,MBRFC,Missouri Region,SD,0.28,0.27,0.21,1,2/8/2023,obj,FMA
SCSK1,Smoky Hill River below Schoenchen,38.71277778,-99.2925,DDC,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SCZM7,Osage River near Schell City,38.05583333,-94.14555556,SGF,MBRFC,Missouri Region,MO,0.31,0.16,0.05,1,2/8/2023,obj,FMA
SFDS2,James River near Stratford,45.24166667,-98.39111111,ABR,MBRFC,Missouri Region,SD,0.46,0.25,0.16,1,2/8/2023,obj,FMA
SFLS2,Big Sioux River at Sioux Falls I-90,43.61,-96.74444444,FSD,MBRFC,Missouri Region,SD,0.23,0.06,0.05,1,2/8/2023,obj,FMA
SHAM8,Musselshell River near Shawmut,46.31861111,-109.4597222,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SHBW4,Goose Creek at Sheridan,44.8225,-106.9627778,BYZ,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SHLI4,Floyd River at Sheldon,43.195,-95.84944444,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SHLM8,Marias River near Shelby,48.42722222,-111.8897222,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SHRC2,Bear Creek (CO) at Sheridan,39.6519,-105.033,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SIDM8,Yellowstone River near Sidney,47.67805556,-104.1563889,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SIFS2,Skunk Creek at Sioux Falls,43.53361111,-96.79055556,FSD,MBRFC,Missouri Region,SD,0.07,0.05,0.05,1,2/8/2023,obj,FMA
SINW4,North Platte River near Sinclair,41.87222222,-107.0569444,CYS,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SIOI4,Perry Creek at Sioux City,42.53555556,-96.41083333,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SJSM7,Missouri River at St. Joseph,39.75333333,-94.85694444,EAX,MBRFC,Missouri Region,MO,0.19,0.11,0.05,1,2/8/2023,obj,FMA
SKTK1,Bow Creek near Stockton,39.55944444,-99.28555556,GID,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SLDM8,Shields River near Livingston,45.73833333,-110.4791667,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SLNK1,Mulberry Creek (KS) near Salina,38.84444444,-97.66805556,ICT,MBRFC,Missouri Region,KS,0.16,0.08,0.05,1,2/8/2023,obj,FMA
SLOW4,Shoshone River near Lovell,44.83861111,-108.4344444,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SMBM8,Saint Mary River at International boundary,49.01194444,-113.2991667,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SMHM7,Little Platte River at Smithville,39.38833333,-94.58083333,EAX,MBRFC,Missouri Region,MO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SMIN1,South Loup River at St. Michael,41.0325,-98.74055556,GID,MBRFC,Missouri Region,NE,0.09,0.05,0.05,1,2/8/2023,obj,FMA
SNCK1,Turkey Creek (KS) near Seneca,39.9475,-96.10861111,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
