lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
JMSK1,Buffalo Creek (KS River Basin) at Jamestown,39.614722,-97.856389,TOP,MBRFC,Missouri Region,KS,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
JNCK1,Lyon Creek near Junction City,38.949167,-96.858056,TOP,MBRFC,Missouri Region,KS,0.090000,0.050000,0.050000,1,1/24/2023,obj,JFM
JRMM7,Gasconade River at Jerome,37.930000,-91.977220,SGF,MBRFC,Missouri Region,MO,0.390000,0.140000,0.050000,1,1/24/2023,obj,JFM
JRMS2,James River near Mitchell,43.658889,-97.918889,FSD,MBRFC,Missouri Region,SD,0.290000,0.170000,0.140000,1,1/24/2023,obj,JFM
JUCK1,Smoky Hill River near Junction City,38.978889,-96.857222,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
JULC2,South Platte River near Julesburg,40.985000,-102.252000,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KAYM7,Blue River at 63rd Street,39.013889,-94.525000,EAX,MBRFC,Missouri Region,MO,0.080000,0.050000,0.050000,1,1/24/2023,obj,JFM
KBRM7,Blue River at Blue Ridge Blvd Ext,38.889417,-94.580667,EAX,MBRFC,Missouri Region,MO,0.090000,0.070000,0.050000,1,1/24/2023,obj,JFM
KCCM7,Blue River at Bannister Road,38.957000,-94.558889,EAX,MBRFC,Missouri Region,MO,0.070000,0.050000,0.050000,1,1/24/2023,obj,JFM
KCDM7,Missouri River at Kansas City,39.111722,-94.588139,EAX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KCKK1,Kansas River at 23rd Street - Kansas City - KS,39.090000,-94.608889,EAX,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KCTM7,Blue River at 12th Street,39.096917,-94.491028,EAX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KDKS2,White River (NE-SD) near Kadoka,43.752495,-101.524867,UNR,MBRFC,Missouri Region,SD,0.140000,0.100000,0.060000,1,1/24/2023,obj,JFM
KEAN1,Platte River near Kearney,40.658056,-99.086111,GID,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KERC2,South Platte River near Kersey,40.412500,-104.563100,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KINW4,Wind River near Kinnear,43.142720,-108.709000,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KNYM7,Blue River at 71 Highway,38.971944,-94.547778,EAX,MBRFC,Missouri Region,MO,0.080000,0.050000,0.050000,1,1/24/2023,obj,JFM
KSDM7,Blue River at Stadium Drive,39.058333,-94.511667,EAX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
KSVM7,Blue River at 17th Street,39.089444,-94.492222,EAX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LAMN8,James River at LaMoure,46.355278,-98.305833,BIS,MBRFC,Missouri Region,ND,0.160000,0.050000,0.050000,1,1/24/2023,obj,JFM
LAWK1,Wakarusa River near Lawrence,38.911389,-95.260833,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LCGK1,Marais Des Cygnes River at La Cygne,38.345278,-94.772222,EAX,MBRFC,Missouri Region,KS,0.350000,0.170000,0.050000,1,1/24/2023,obj,JFM
LCNN1,Salt Creek at Lincoln (27th Street),40.846760,-96.681600,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LCPK1,Kansas River at Lecompton,39.051111,-95.386111,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LDKM8,Missouri River near Landusky,47.631431,-108.687744,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LDLK1,Beaver Creek at Ludell,39.848056,-100.961111,GLD,MBRFC,Missouri Region,KS,0.100000,0.050000,0.050000,1,1/24/2023,obj,JFM
LESN1,Platte River near Leshara,41.319747,-96.404442,OAX,MBRFC,Missouri Region,NE,0.140000,0.050000,0.050000,1,1/24/2023,obj,JFM
LEVK1,Missouri River at Leavenworth,39.326999,-94.909559,EAX,MBRFC,Missouri Region,KS,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
LEWN1,North Platte River at Lewellen,41.316944,-102.125556,LBF,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LGEM8,Lodge Creek below McRae Creek at International Boundary,49.005278,-109.717222,TFX,MBRFC,Missouri Region,MT,0.480000,0.090000,0.050000,1,1/24/2023,obj,JFM
LGNI4,Boyer River at Logan,41.641790,-95.782739,OAX,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LIES2,Grand River (SD) near Little Eagle,45.657778,-100.817778,ABR,MBRFC,Missouri Region,SD,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LINK1,Saline River (KS) at Lincoln,39.028319,-98.150160,ICT,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LISK1,Rock Creek (KS) at Louisville,39.249167,-96.314722,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LIVM8,Yellowstone River near Livingston,45.597211,-110.566497,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LKCM7,Little Blue River (MO) near Lake City,39.100556,-94.300278,EAX,MBRFC,Missouri Region,MO,0.160000,0.050000,0.050000,1,1/24/2023,obj,JFM
LLRW4,Laramie River at Laramie,41.327778,-105.607420,CYS,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LMCN8,Little Muddy River near Williston,48.284444,-103.572500,BIS,MBRFC,Missouri Region,ND,0.170000,0.130000,0.050000,1,1/24/2023,obj,JFM
LMRI4,Floyd River at Le Mars,42.800278,-96.173889,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LNDK1,Salt Creek (LNDK1) at Lyndon,38.601389,-95.684444,TOP,MBRFC,Missouri Region,KS,0.150000,0.050000,0.050000,1,1/24/2023,obj,JFM
LNEK1,Pottawatomie Creek at Lane,38.443889,-95.083889,TOP,MBRFC,Missouri Region,KS,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
LNNI4,Little Sioux River at Linn Grove,42.895833,-95.243056,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LNRK1,N F Solomon River at Lenora,39.615278,-100.001667,GLD,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LNSK1,Smoky Hill River at Lindsborg,38.563880,-97.666110,ICT,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LOGM8,Gallatin River at Logan,45.885356,-111.438286,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LOUN1,Platte River at Louisville,41.014969,-96.157260,OAX,MBRFC,Missouri Region,NE,0.090000,0.050000,0.050000,1,1/24/2023,obj,JFM
LOVC2,Plum Creek (CO) near Sedalia,39.438300,-104.982500,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LSON1,North Platte River at Lisco,41.490000,-102.624722,LBF,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LUPC2,South Platte River at Fort Lupton,40.116100,-104.818100,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LUVM5,Rock River at Luverne,43.654167,-96.201111,FSD,MBRFC,Missouri Region,MN,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
LVNM8,Musselshell River near Lavina,46.289056,-108.937611,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
LWRK1,Kansas River at Lawrence,38.974167,-95.235833,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MALM8,Milk River at Malta,48.361667,-107.863056,GGW,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MAPI4,Maple River at Mapleton,42.156773,-95.810308,OAX,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MCKN1,Driftwood Creek near McCook,40.145833,-100.672778,GLD,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MDAN8,Little Missouri River at Medora,46.919444,-103.527778,BIS,MBRFC,Missouri Region,ND,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MDNN8,Heart River near Mandan,46.833889,-100.974167,BIS,MBRFC,Missouri Region,ND,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
MDYM8,Muddy Creek at Vaughn,47.561267,-111.541769,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MENN8,Apple Creek (ND) near Menoken,46.794444,-100.656944,BIS,MBRFC,Missouri Region,ND,0.240000,0.170000,0.050000,1,1/24/2023,obj,JFM
MHKK1,Kansas River at Manhattan,39.174722,-96.554444,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MIAM7,Missouri River at Miami,39.328333,-93.224722,EAX,MBRFC,Missouri Region,MO,0.360000,0.050000,0.050000,1,1/24/2023,obj,JFM
MICM8,Tongue River at Miles City,46.384594,-105.845522,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MICN1,North Platte River near Mitchell,41.926840,-103.813600,CYS,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MIDS2,Bad River (SD) near Midland,44.067209,-101.160862,UNR,MBRFC,Missouri Region,SD,0.150000,0.050000,0.050000,1,1/24/2023,obj,JFM
MIFI4,Little Sioux River near Milford,43.327778,-95.201667,FSD,MBRFC,Missouri Region,IA,0.480000,0.260000,0.190000,1,1/24/2023,obj,JFM
MILM8,Yellowstone River at Miles City,46.420772,-105.860033,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MKRN1,Republican River at McCook,40.187500,-100.618056,GLD,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MLRM8,Big Hole River near Melrose,45.526667,-112.700833,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MNGN8,Knife River (ND) at Manning,47.236111,-102.769444,BIS,MBRFC,Missouri Region,ND,0.140000,0.050000,0.050000,1,1/24/2023,obj,JFM
MNTN1,North Platte River near Minatare,41.788889,-103.518889,CYS,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MOAM7,Osage River at Mari-Osa Campground,38.493889,-92.006944,LSX,MBRFC,Missouri Region,MO,0.180000,0.060000,0.050000,1,1/24/2023,obj,JFM
MOLI4,Chariton River near Moulton,40.692517,-92.772418,DMX,MBRFC,Missouri Region,IA,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
MPSK1,Solomon River at Minneapolis,39.119444,-97.711389,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MRLI4,Floyd River at Merrill,42.720833,-96.240833,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MRRC2,Bear Creek (CO) at Morrison,39.653100,-105.195600,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MRYK1,Big Blue River at Marysville,39.841944,-96.661944,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MSBM8,Musselshell River near Mosby,46.994690,-107.889164,GGW,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MSCK1,Delaware River (KS) near Muscotah,39.521389,-95.532500,EAX,MBRFC,Missouri Region,KS,0.230000,0.140000,0.050000,1,1/24/2023,obj,JFM
MTHN8,Little Missouri River at Marmarth,46.297778,-103.917500,BIS,MBRFC,Missouri Region,ND,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MTRK1,Smoky Hill River near Mentor,38.711110,-97.571388,ICT,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MTVS2,Firesteel Creek near Mt. Vernon,43.776389,-98.245278,FSD,MBRFC,Missouri Region,SD,0.140000,0.050000,0.050000,1,1/24/2023,obj,JFM
MUSM8,Musselshell River at Musselshell,46.522425,-108.108872,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MWCK1,Wildcat Creek at Manhattan Scenic Drive,39.188333,-96.642500,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
MYVM7,102 River at Maryville,40.345500,-94.832194,EAX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
NAPM7,Missouri River at Napoleon,39.133169,-94.064225,EAX,MBRFC,Missouri Region,MO,0.350000,0.050000,0.050000,1,1/24/2023,obj,JFM
NBDN1,Platte River at North Bend,41.453003,-96.775747,OAX,MBRFC,Missouri Region,NE,0.120000,0.050000,0.050000,1,1/24/2023,obj,JFM
NCMK1,Smoky Hill River near New Cambria,38.863997,-97.483156,ICT,MBRFC,Missouri Region,KS,0.100000,0.050000,0.050000,1,1/24/2023,obj,JFM
NCRK1,Sappa Creek near Norcatur,40.000000,-99.992778,GLD,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
NEBN1,Missouri River at Nebraska City,40.681778,-95.847111,OAX,MBRFC,Missouri Region,NE,0.230000,0.060000,0.050000,1,1/24/2023,obj,JFM
NFKN1,Elkhorn River at Norfolk,42.003780,-97.426033,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
NFSW4,North Fork Shoshone River at Wapiti,44.469400,-109.430510,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
NGTC2,North Platte River near Northgate,40.936600,-106.339200,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
NKRN1,Maple Creek near Nickerson,41.561185,-96.541004,OAX,MBRFC,Missouri Region,NE,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
NLIN1,Elkhorn River at Neligh,42.122953,-98.043873,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
NLSK1,Solomon River at Niles,38.968889,-97.476944,TOP,MBRFC,Missouri Region,KS,0.090000,0.050000,0.050000,1,1/24/2023,obj,JFM
NPSN1,South Platte River at North Platte,41.118056,-100.772778,LBF,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
NPTN1,North Platte River at North Platte,41.153889,-100.758889,LBF,MBRFC,Missouri Region,NE,0.070000,0.050000,0.050000,1,1/24/2023,obj,JFM
NSHM8,Milk River at Nashua,48.130000,-106.364167,GGW,MBRFC,Missouri Region,MT,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
NVDM7,Marmaton River near Nevada,37.861940,-94.399170,SGF,MBRFC,Missouri Region,MO,0.370000,0.090000,0.060000,1,1/24/2023,obj,JFM
NVZM7,Chariton River near Novinger,40.234333,-92.686389,EAX,MBRFC,Missouri Region,MO,0.230000,0.090000,0.060000,1,1/24/2023,obj,JFM
OBNK1,Sappa Creek near Oberlin,39.812778,-100.533889,GLD,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
OKYK1,Smoky Hill River near Oakley,38.794722,-100.858056,GLD,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
OMHN1,Missouri River at Omaha,41.259054,-95.923221,OAX,MBRFC,Missouri Region,NE,0.070000,0.050000,0.050000,1,1/24/2023,obj,JFM
ORIW4,North Platte River near Orin,42.652496,-105.159143,CYS,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
ORNN1,Republican River near Orleans,40.131667,-99.502500,GID,MBRFC,Missouri Region,NE,0.090000,0.050000,0.050000,1,1/24/2023,obj,JFM
OSBK1,S F Solomon River near Osborne,39.427778,-98.693889,GID,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
OSMK1,Marais Des Cygnes River at Osawatomie,38.503333,-94.960000,EAX,MBRFC,Missouri Region,KS,0.210000,0.050000,0.050000,1,1/24/2023,obj,JFM
OTTM7,Lamine River near Otterville,38.702250,-92.978833,EAX,MBRFC,Missouri Region,MO,0.540000,0.370000,0.060000,2,1/24/2023,obj,JFM
OTWK1,Marais Des Cygnes River at Ottawa,38.618056,-95.268056,TOP,MBRFC,Missouri Region,KS,0.170000,0.050000,0.050000,1,1/24/2023,obj,JFM
OVTN1,Platte River near Overton,40.680207,-99.540019,GID,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PALN1,Frenchman Creek (NE) at Palisade,40.351944,-101.123333,LBF,MBRFC,Missouri Region,NE,0.100000,0.050000,0.050000,1,1/24/2023,obj,JFM
PASN1,Stinking Water Creek at Palisade,40.372910,-101.116900,LBF,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PATM7,Grand River near Pattonsburg,40.026111,-94.127222,EAX,MBRFC,Missouri Region,MO,0.430000,0.250000,0.150000,1,1/24/2023,obj,JFM
PGEN8,Pipestem Creek near Pingree,47.167500,-98.968611,BIS,MBRFC,Missouri Region,ND,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PKRS2,West Fork Vermillion River near Parker,43.415556,-97.205000,FSD,MBRFC,Missouri Region,SD,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
PKVM7,Missouri River above Parkville,39.191653,-94.769842,EAX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PLCM7,Platte River near Platte City,39.368889,-94.786389,EAX,MBRFC,Missouri Region,MO,0.220000,0.050000,0.050000,1,1/24/2023,obj,JFM
PLGN1,Elkhorn River at Pilger,41.995076,-97.058688,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PLNS2,Cheyenne River near Plainview,44.529430,-101.930153,UNR,MBRFC,Missouri Region,SD,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PLRM8,Poplar River near Poplar,48.117800,-105.192800,GGW,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
POUC2,Cache La Poudre River (CO) at Fort Collins,40.588100,-105.069200,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PRCN1,North Fork Elkhorn River near Pierce,42.148459,-97.478821,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PRIM7,Chariton River near Prairie Hill,39.539944,-92.790750,EAX,MBRFC,Missouri Region,MO,0.620000,0.150000,0.050000,2,1/24/2023,obj,JFM
PRMI4,South Fork Chariton River near Promise City,40.800561,-93.192430,DMX,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PSGI4,Soldier River at Pisgah,41.830775,-95.931915,OAX,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PTIK1,N F Solomon River at Portis,39.555000,-98.691944,GID,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
PTMN1,Missouri River at Plattsmouth,41.000500,-95.867900,OAX,MBRFC,Missouri Region,NE,0.100000,0.050000,0.050000,1,1/24/2023,obj,JFM
PXCK1,Mill Creek (PXCK1) at Paxico,39.064722,-96.168889,TOP,MBRFC,Missouri Region,KS,0.220000,0.050000,0.050000,1,1/24/2023,obj,JFM
QNMK1,Marais Des Cygnes River near Quenemo,38.546514,-95.527197,TOP,MBRFC,Missouri Region,KS,0.260000,0.060000,0.050000,1,1/24/2023,obj,JFM
RAPI4,Rock River at Rock Rapids,43.423056,-96.164722,FSD,MBRFC,Missouri Region,IA,0.140000,0.060000,0.050000,1,1/24/2023,obj,JFM
RBXM7,Roubidoux Creek near Waynesville,37.791940,-92.183330,SGF,MBRFC,Missouri Region,MO,0.350000,0.060000,0.050000,1,1/24/2023,obj,JFM
RDNK1,Marais Des Cygnes River near Reading,38.566944,-95.961389,TOP,MBRFC,Missouri Region,KS,0.350000,0.310000,0.050000,1,1/24/2023,obj,JFM
RDOI4,East Nishnabotna River at Red Oak,41.008921,-95.242393,OAX,MBRFC,Missouri Region,IA,0.110000,0.050000,0.050000,1,1/24/2023,obj,JFM
RDPI4,West Nishnabotna River near Randolph,40.873270,-95.581400,OAX,MBRFC,Missouri Region,IA,0.140000,0.050000,0.050000,1,1/24/2023,obj,JFM
RDPK1,Fancy Creek at Randolph,39.472222,-96.831944,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
REGN8,Cannonball River at Regent,46.426667,-102.551389,BIS,MBRFC,Missouri Region,ND,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RFDS2,James River near Redfield,44.910556,-98.471667,ABR,MBRFC,Missouri Region,SD,0.150000,0.140000,0.110000,1,1/24/2023,obj,JFM
RICM7,Crooked River near Richmond,39.332664,-93.980000,EAX,MBRFC,Missouri Region,MO,0.620000,0.530000,0.050000,3,1/24/2023,obj,JFM
RIFM7,Gasconade River near Rich Fountain,38.388889,-91.820833,LSX,MBRFC,Missouri Region,MO,0.270000,0.180000,0.060000,1,1/24/2023,obj,JFM
RKVI4,Rock River at Rock Valley,43.214444,-96.294167,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RLGN8,Cedar Creek (ND) near Raleigh,46.091667,-101.333333,BIS,MBRFC,Missouri Region,ND,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
ROCN1,Salt Creek at Roca,40.657778,-96.665556,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RSDM7,102 River at Rosendale,40.045278,-94.828611,EAX,MBRFC,Missouri Region,MO,0.080000,0.080000,0.050000,1,1/24/2023,obj,JFM
RSLK1,Smoky Hill River below Russell,38.776667,-98.854444,ICT,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RSON1,South Platte River at Roscoe,41.126111,-101.576667,LBF,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RSSK1,Cross Creek (KS) at Rossville,39.138889,-95.954167,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RULN1,Missouri River at Rulo,40.053610,-95.421900,OAX,MBRFC,Missouri Region,NE,0.200000,0.060000,0.050000,1,1/24/2023,obj,JFM
RUPM8,Musselshell River near Roundup,46.427719,-108.570103,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RUSK1,Saline River (KS) near Russell,38.965800,-98.854200,ICT,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RVNN1,South Loup River at Ravenna,41.011667,-98.912222,GID,MBRFC,Missouri Region,NE,0.120000,0.050000,0.050000,1,1/24/2023,obj,JFM
RVRN1,Republican River at Riverton,40.088889,-98.765000,GID,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
RVTW4,Little Wind River near Riverton,42.997890,-108.375460,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SACM8,Milk River near Saco,48.509200,-107.218750,GGW,MBRFC,Missouri Region,MT,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
SBFS2,Belle Fourche River near Sturgis,44.513056,-103.136389,UNR,MBRFC,Missouri Region,SD,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SCLM7,Missouri River at St. Charles,38.788889,-90.470833,LSX,MBRFC,Missouri Region,MO,0.400000,0.060000,0.050000,1,1/24/2023,obj,JFM
SCOS2,James River near Scotland,43.185833,-97.635278,FSD,MBRFC,Missouri Region,SD,0.200000,0.180000,0.150000,1,1/24/2023,obj,JFM
SCSK1,Smoky Hill River below Schoenchen,38.712370,-99.292370,DDC,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SCZM7,Osage River near Schell City,38.055830,-94.145560,SGF,MBRFC,Missouri Region,MO,0.180000,0.060000,0.050000,1,1/24/2023,obj,JFM
SFDS2,James River near Stratford,45.241667,-98.391111,ABR,MBRFC,Missouri Region,SD,0.430000,0.150000,0.110000,1,1/24/2023,obj,JFM
SFLS2,Big Sioux River at Sioux Falls I-90,43.610100,-96.744444,FSD,MBRFC,Missouri Region,SD,0.130000,0.050000,0.050000,1,1/24/2023,obj,JFM
SHAM8,Musselshell River near Shawmut,46.318992,-109.460547,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SHBW4,Goose Creek at Sheridan,44.822500,-106.961944,BYZ,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SHLI4,Floyd River at Sheldon,43.195833,-95.845833,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SHLM8,Marias River near Shelby,48.427197,-111.889836,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SHRC2,Bear Creek (CO) at Sheridan,39.652300,-105.032900,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SIDM8,Yellowstone River near Sidney,47.677500,-104.155278,GGW,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SIFS2,Skunk Creek at Sioux Falls,43.533611,-96.790556,FSD,MBRFC,Missouri Region,SD,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SINW4,North Platte River near Sinclair,41.872181,-107.057547,CYS,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SIOI4,Perry Creek at Sioux City,42.535000,-96.410556,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SJSM7,Missouri River at St. Joseph,39.753250,-94.856833,EAX,MBRFC,Missouri Region,MO,0.250000,0.060000,0.050000,1,1/24/2023,obj,JFM
SKTK1,Bow Creek near Stockton,39.559444,-99.285556,GID,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SLDM8,Shields River near Livingston,45.738361,-110.479469,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
