lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
RIPO2,Cimarron River near Ripley,35.985893,-96.912250,OUN,ABRFC,Arkansas-White-Red Region,OK,0.093900,0.050000,0.050000,1,1/26/2023,obj,JFM
RLSO2,Arkansas River at Ralston,36.504167,-96.728056,TSA,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
RNDO2,Deep Red Creek near Randlett,34.220925,-98.453110,OUN,ABRFC,Arkansas-White-Red Region,OK,0.456100,0.219700,0.062600,1,1/26/2023,obj,JFM
SALC2,Arkansas River at Salida,38.545830,-106.010569,PUB,ABRFC,Arkansas-White-Red Region,CO,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SANK1,Pawnee River near Sanford,38.189444,-99.331111,DDC,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SASO2,Little River (OK) near Sasakwa,34.965362,-96.512511,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SCVC2,St Charles River at Vineland,38.245558,-104.486360,PUB,ABRFC,Arkansas-White-Red Region,CO,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SEDK1,Little Arkansas River near Sedgwick,37.883050,-97.424160,ICT,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SEIO2,North Canadian River near Seiling,36.183373,-98.921206,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SHAT2,North Fork of the Red River at Shamrock,35.264167,-100.241389,AMA,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SNCN5,Canadian River near Sanchez,35.654722,-104.378611,ABQ,ABRFC,Arkansas-White-Red Region,NM,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SPCO2,Polecat Creek near Sapulpa,35.988333,-96.081944,TSA,ABRFC,Arkansas-White-Red Region,OK,0.108700,0.050000,0.050000,1,1/26/2023,obj,JFM
SPEO2,Bird Creek near Sperry,36.278333,-95.953889,TSA,ABRFC,Arkansas-White-Red Region,OK,0.128400,0.085500,0.050000,1,1/26/2023,obj,JFM
SPGN5,Cimarron River (NM) at Springer,36.360278,-104.598056,ABQ,ABRFC,Arkansas-White-Red Region,NM,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SPMT2,Palo Duro Creek at Spearman,36.202222,-101.305556,AMA,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SWDO2,Cottonwood Creek (OK) near Seward,35.813660,-97.478097,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SWNO2,North Canadian River near Shawnee,35.332848,-96.960023,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
SYRK1,Arkansas River at Syracuse,37.966667,-101.756389,DDC,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
TALO2,Illinois River (AR OK) near Tahlequah,35.925833,-94.922500,TSA,ABRFC,Arkansas-White-Red Region,OK,0.552700,0.367700,0.147300,2,1/26/2023,obj,JFM
TCMO2,Little River (OK) near Tecumseh,35.172574,-96.931966,OUN,ABRFC,Arkansas-White-Red Region,OK,0.148700,0.050000,0.050000,1,1/26/2023,obj,JFM
TGAO2,Canadian River near Taloga,36.054486,-98.969541,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
TIFM7,Elk River (MO) near Tiff City,36.631390,-94.586670,SGF,ABRFC,Arkansas-White-Red Region,MO,0.121900,0.050000,0.050000,1,1/26/2023,obj,JFM
TLSO2,Arkansas River at Tulsa,36.140556,-96.006111,TSA,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
TODA4,Arkansas River at Toad Suck Lock and Dam,35.077222,-92.539722,LZK,ABRFC,Arkansas-White-Red Region,AR,0.136500,0.050000,0.050000,1,1/26/2023,obj,JFM
TONO2,Salt Fork Arkansas River at Tonkawa,36.671979,-97.309489,OUN,ABRFC,Arkansas-White-Red Region,OK,0.055400,0.050000,0.050000,1,1/26/2023,obj,JFM
TOWK1,Whitewater River (KS) near Towanda,37.796110,-97.014160,ICT,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
TRLO2,Red River near Terral,33.878711,-97.934480,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
TUCO2,Canadian River near Mustang,35.324167,-97.723611,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
TYLN5,Canadian River near Taylor Springs,36.297500,-104.495556,ABQ,ABRFC,Arkansas-White-Red Region,NM,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
VBUA4,Arkansas River at Van Buren,35.431389,-94.356111,TSA,ABRFC,Arkansas-White-Red Region,AR,0.162400,0.050000,0.050000,1,1/26/2023,obj,JFM
VERT2,Pease River near Vernon,34.179583,-99.323333,OUN,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
WAKO2,Beaver Creek (OK) near Waurika,34.162778,-98.008056,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
WANO2,Cimarron River near Waynoka,36.517256,-98.879537,OUN,ABRFC,Arkansas-White-Red Region,OK,0.058400,0.050000,0.050000,1,1/26/2023,obj,JFM
WATO2,North Canadian River near Watonga,35.811989,-98.420905,OUN,ABRFC,Arkansas-White-Red Region,OK,0.088900,0.050000,0.050000,1,1/26/2023,obj,JFM
WAYT2,Prairie Dog Town Fork of the Red River at Wayside,34.837500,-101.413611,AMA,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
WCOM7,Spring River  near Waco,37.245556,-94.566390,SGF,ABRFC,Arkansas-White-Red Region,MO,0.130100,0.050000,0.050000,1,1/26/2023,obj,JFM
WDGO2,North Canadian River near Woodward,36.436703,-99.278438,OUN,ABRFC,Arkansas-White-Red Region,OK,0.063800,0.050000,0.050000,1,1/26/2023,obj,JFM
WELK1,Slate Creek (KS) at Wellington,37.249440,-97.403300,ICT,ABRFC,Arkansas-White-Red Region,KS,0.304200,0.072100,0.050000,1,1/26/2023,obj,JFM
WETO2,North Canadian River near Wetumka,35.265645,-96.206117,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
WFDK1,Walnut River at Winfield,37.223880,-96.995830,ICT,ABRFC,Arkansas-White-Red Region,KS,0.077500,0.050000,0.050000,1,1/26/2023,obj,JFM
WICT2,Wichita River at Wichita Falls,33.909542,-98.533666,OUN,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
WLGT2,Salt Fork of the Red River at Wellington,34.957500,-100.220556,AMA,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
WLTO2,East Cache Creek near Walters,34.362307,-98.282547,OUN,ABRFC,Arkansas-White-Red Region,OK,0.183000,0.178000,0.143800,1,1/26/2023,obj,JFM
WSVC2,Arkansas River near Wellsville,38.502775,-105.939733,PUB,ABRFC,Arkansas-White-Red Region,CO,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
WTTO2,Illinois River (AR OK) near Watts,36.130000,-94.571944,TSA,ABRFC,Arkansas-White-Red Region,OK,0.435500,0.266000,0.050000,1,1/26/2023,obj,JFM
YUKO2,North Canadian River near Yukon,35.539499,-97.742544,OUN,ABRFC,Arkansas-White-Red Region,OK,0.063200,0.050000,0.050000,1,1/26/2023,obj,JFM
ZENK1,Rattlesnake Creek (KS) near Zenith,38.093600,-98.546100,DDC,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,1/26/2023,obj,JFM
